,Path,CBO,CC,DIT,LCOM,LOC,NOC,RFC,WMC,class_frequency,will_change,number_of_changes,change_probability
10737,10737,2,11,0,0.33,12,0,1,0,2,0,0,0
10738,10738,2,5,0,0,5,0,0,0,2,0,0,0
10739,10739,0,0,0,0,0,0,0,0,2,0,0,0
10740,10740,4,31,0,0,31,2,0,0,2,0,0,0
10741,10741,6,40,0,0.76,82,0,24,8,2,0,0,0
10742,10742,2,9,0,0.6,11,0,1,0,2,0,0,0
10743,10743,0,13,0,0,14,0,0,0,2,0,0,0
10744,10744,2,13,0,0,20,0,1,1,2,0,0,0
10745,10745,0,1,0,0,0,0,0,1,2,0,0,0
10746,10746,1,1,0,0,1,0,1,1,2,0,0,0
10747,10747,0,6,0,0,8,0,0,1,2,0,0,0
10748,10748,0,3,0,0,3,0,0,0,2,0,0,0
10749,10749,0,0,0,0,0,0,0,0,2,0,0,0
10750,10750,0,1,0,0,1,0,0,0,2,0,0,0
10751,10751,1,3,0,0,0,0,0,1,2,0,0,0
10753,10753,1,2,0,0,12,0,1,1,2,0,0,0
10754,10754,0,4,0,0.33,8,0,0,2,2,0,0,0
10755,10755,1,0,0,0,0,0,0,0,2,0,0,0
10756,10756,0,0,0,0,0,0,0,0,2,0,0,0
10757,10757,8,80,2,0.8,184,32,15,19,2,0,0,0
10758,10758,2,28,0,0.56,58,42,1,8,2,0,0,0
10759,10759,3,3,0,0,0,0,0,3,2,0,0,0
10760,10760,2,3,0,0,0,0,0,3,2,0,0,0
10761,10761,0,6,0,0,0,0,0,6,2,0,0,0
10762,10762,3,13,0,0,45,0,2,4,2,0,0,0
10763,10763,3,3,0,0,4,3,0,2,2,0,0,0
10764,10764,0,1,0,0,0,0,0,1,1,0,0,0
10765,10765,1,0,0,0,0,0,0,0,2,0,0,0
10766,10766,0,1,0,0,0,0,0,1,1,0,0,0
10767,10767,3,2,0,0,0,0,0,2,2,0,0,0
10768,10768,7,5,0,0,15,0,5,2,2,0,0,0
10769,10769,0,3,0,0.33,8,0,0,2,2,0,0,0
10770,10770,2,1,2,0,1,0,1,0,2,0,0,0
10771,10771,0,6,0,0,7,1,0,1,2,0,0,0
10772,10772,2,25,2,0,25,0,1,0,2,0,0,0
10773,10773,3,9,0,0,13,37,0,1,2,0,0,0
10774,10774,0,0,0,0,0,0,0,0,2,0,0,0
10776,10776,1,15,0,0,22,1,0,0,2,0,0,0
10777,10777,1,11,0,0,16,0,1,0,2,0,0,0
10778,10778,2,5,2,0,7,0,1,0,2,0,0,0
10779,10779,14,56,0,0.82,116,0,33,10,2,1,0,0
10780,10780,0,1,0,0,1,0,0,0,2,0,0,0
10781,10781,0,3,0,0,4,0,0,0,2,0,0,0
10782,10782,0,3,0,0,4,0,0,0,2,0,0,0
10783,10783,0,3,0,0,4,0,0,0,2,0,0,0
10784,10784,5,15,0,0,34,29,3,4,2,0,0,0
10785,10785,16,38,4,0,58,23,23,5,2,1,0,0
10786,10786,4,8,0,0,35,0,14,3,2,0,0,0
10787,10787,2,14,0,0.67,17,0,1,1,2,0,0,0
10788,10788,0,9,0,0,9,0,0,0,2,0,0,0
10789,10789,0,6,0,0,0,0,0,0,2,0,0,0
10790,10790,0,1,0,0,1,0,0,0,2,0,0,0
10791,10791,0,1,0,0,1,0,0,0,2,0,0,0
10792,10792,0,1,0,0,1,0,0,0,2,0,0,0
10793,10793,3,12,0,0,12,0,0,1,2,1,0,0
10794,10794,6,16,2,0,24,0,6,2,2,1,0,0
10795,10795,5,14,2,0,16,0,3,1,2,1,0,0
10796,10796,3,10,0,0,10,0,0,1,2,0,0,0
10797,10797,6,22,2,0,33,0,6,2,2,0,0,0
10798,10798,3,11,2,0,11,1,1,0,2,0,0,0
10799,10799,5,11,2,0,11,0,2,0,2,0,0,0
10802,10802,0,1,0,0,4,0,0,0,2,0,0,0
10803,10803,0,7,0,0,7,3,0,0,2,0,0,0
10804,10804,1,4,2,0,4,2,1,0,2,0,0,0
10805,10805,2,1,3,0,1,0,1,0,2,0,0,0
10807,10807,0,6,0,0,9,0,0,1,1,0,0,0
10808,10808,1,4,0,0,5,0,2,2,1,0,0,0
10809,10809,0,9,0,0,11,0,0,0,2,0,0,0
10810,10810,0,5,0,0,7,0,0,0,1,0,0,0
10811,10811,2,1,3,0,1,0,1,0,2,0,0,0
10813,10813,1,3,2,0,3,13,1,0,1,0,0,0
10815,10815,0,2,0,0,78,0,0,1,1,0,0,0
10817,10817,0,11,0,0,44,17,0,3,1,0,0,0
10818,10818,0,2,0,0,3,1,0,1,1,0,0,0
10819,10819,0,1,0,0,1,0,0,1,1,0,0,0
10821,10821,0,3,0,0,24,0,0,1,1,0,0,0
10822,10822,0,16,0,0,24,0,0,3,1,0,0,0
10823,10823,0,9,0,0.33,9,0,0,0,1,0,0,0
10824,10824,0,9,0,0,9,0,0,0,1,0,0,0
10825,10825,0,9,0,0,9,0,0,0,1,0,0,0
10826,10826,0,7,0,0,7,0,0,0,1,0,0,0
10827,10827,0,27,0,0,53,0,0,4,1,0,0,0
10828,10828,0,18,0,0.6,50,0,0,4,1,1,0,0
10829,10829,0,1,0,0.67,2,0,0,0,1,0,0,0
10830,10830,0,14,0,0,110,0,0,2,1,0,0,0
10831,10831,0,22,0,0.4,43,0,0,4,1,0,0,0
10833,10833,0,30,0,0.75,161,0,0,9,1,0,0,0
10834,10834,0,50,0,0.75,195,0,0,9,1,0,0,0
10835,10835,0,12,0,0,28,0,0,2,1,0,0,0
10836,10836,0,145,0,0,743,0,0,9,1,0,0,0
10837,10837,0,22,0,0.62,102,0,0,7,1,0,0,0
10838,10838,0,32,0,0.71,130,0,0,6,1,0,0,0
10839,10839,0,19,0,0.33,51,0,0,2,1,0,0,0
10840,10840,0,20,0,0.33,54,0,0,2,1,0,0,0
10841,10841,0,14,0,0.33,32,0,0,2,1,0,0,0
10842,10842,0,312,0,0.96,1025,0,0,53,1,1,0,0
10843,10843,0,10,0,0,16,0,0,3,1,0,0,0
10853,10853,0,421,0,0.88,1108,0,0,56,1,0,0,0
10854,10854,0,5,0,0.67,9,0,0,2,1,0,0,0
10856,10856,0,38,0,0.44,118,0,0,8,1,0,0,0
10857,10857,0,28,0,0,113,0,0,8,1,0,0,0
10858,10858,0,42,0,0.56,229,0,0,8,1,0,0,0
10859,10859,0,254,0,0.73,604,0,0,51,1,0,0,0
10860,10860,0,23,0,0.56,119,0,0,8,1,0,0,0
10861,10861,0,23,0,0.56,119,0,0,8,1,0,0,0
10862,10862,0,25,0,0,109,0,0,7,1,0,0,0
10863,10863,0,8,0,0,17,0,0,1,1,0,0,0
10864,10864,0,30,0,0.5,59,0,0,3,1,1,0,0
10865,10865,0,33,0,0.69,97,0,0,7,1,0,0,0
10866,10866,0,3,0,0,8,0,0,1,1,0,0,0
10867,10867,0,34,0,0.57,98,0,0,6,1,0,0,0
10868,10868,0,42,0,0.71,95,0,0,6,1,0,0,0
10869,10869,0,6,0,0,10,0,0,1,1,0,0,0
10870,10870,0,119,0,0.6,180,0,0,19,1,0,0,0
10871,10871,0,18,0,0.25,29,0,0,1,1,0,0,0
10872,10872,0,3,0,0,12,0,0,1,1,0,0,0
10873,10873,0,3,0,0,5,0,0,1,1,0,0,0
10874,10874,0,8,0,0.25,15,0,0,1,1,0,0,0
10875,10875,0,7,0,0,13,0,0,1,1,0,0,0
10876,10876,0,2,0,0.25,7,0,0,1,1,0,0,0
10877,10877,0,6,0,0.33,23,0,0,2,1,0,0,0
10878,10878,0,64,0,0.25,148,0,0,3,1,0,0,0
10879,10879,0,86,0,0.48,123,0,0,12,1,0,0,0
10880,10880,0,59,0,0.25,84,0,0,3,1,0,0,0
10881,10881,0,5,0,0,12,0,0,1,1,0,0,0
10882,10882,0,94,0,0.7,240,0,0,15,1,0,0,0
10883,10883,0,9,0,0.25,28,0,0,1,1,0,0,0
10884,10884,0,7,0,0,14,0,0,1,1,0,0,0
10885,10885,0,21,0,0,113,0,0,2,1,0,0,0
10886,10886,0,28,0,0,75,0,0,1,1,0,0,0
10887,10887,0,11,0,0,35,0,0,1,1,0,0,0
10888,10888,0,2,0,0,9,0,0,1,1,0,0,0
10889,10889,0,9,0,0.25,18,0,0,1,1,0,0,0
10890,10890,0,19,0,0,103,0,0,1,1,0,0,0
10891,10891,0,19,0,0,104,0,0,1,1,0,0,0
10892,10892,0,9,0,0,12,0,0,1,1,0,0,0
10893,10893,0,13,0,0,49,0,0,1,1,0,0,0
10894,10894,0,9,0,0,24,0,0,1,1,0,0,0
10895,10895,0,10,0,0.25,18,0,0,1,1,0,0,0
10896,10896,0,23,0,0,74,0,0,1,1,0,0,0
10897,10897,0,26,2,0.9,42,0,0,0,1,0,0,0
10898,10898,0,15,0,0.71,17,0,0,0,1,0,0,0
10899,10899,0,3,0,0,9,0,0,0,1,0,0,0
10900,10900,0,5,0,0.6,6,0,0,0,1,0,0,0
10901,10901,0,6,0,0,7,0,0,1,1,0,0,0
10902,10902,0,21,0,0,19,0,0,1,1,0,0,0
10903,10903,0,49,0,0,46,0,0,5,1,0,0,0
10904,10904,0,33,0,0,42,0,0,3,1,0,0,0
10905,10905,0,11,0,0,12,0,0,0,1,0,0,0
10906,10906,0,16,0,0,19,0,0,2,1,0,0,0
10907,10907,0,12,0,0,11,0,0,1,1,0,0,0
10909,10909,0,5,0,0.6,6,0,0,0,1,0,0,0
10910,10910,0,23,0,0,29,0,0,1,1,0,0,0
10911,10911,0,6,3,0,6,0,0,0,1,0,0,0
10912,10912,0,7,0,0.6,8,0,0,0,1,0,0,0
10913,10913,0,7,0,0.6,8,0,0,0,1,0,0,0
10914,10914,0,5,0,0.6,6,0,0,0,1,0,0,0
10918,10918,0,15,0,0,21,0,0,1,1,0,0,0
10919,10919,0,15,0,0,21,0,0,1,1,0,0,0
10921,10921,0,30,0,0,34,0,0,0,1,0,0,0
10923,10923,0,14,0,0,16,0,0,0,1,0,0,0
10924,10924,0,17,0,0,17,0,0,0,1,0,0,0
10925,10925,0,18,0,0,30,0,0,1,1,0,0,0
10926,10926,0,14,0,0,16,0,0,0,1,0,0,0
10927,10927,0,13,0,0,13,0,0,0,1,0,0,0
10928,10928,0,14,0,0,26,0,0,1,1,0,0,0
10929,10929,0,1,0,0,2,0,0,0,1,0,0,0
10930,10930,0,1,0,0,2,0,0,0,1,0,0,0
10931,10931,0,2,0,0.5,4,0,0,1,1,0,0,0
10932,10932,0,1,0,0,2,0,0,0,1,0,0,0
10933,10933,0,1,0,0,4,0,0,0,1,0,0,0
10934,10934,0,1,0,0,3,0,0,0,1,0,0,0
10935,10935,0,7,0,0,12,0,0,0,1,0,0,0
10936,10936,0,4,0,0,19,0,0,0,1,0,0,0
10937,10937,0,7,0,0,12,0,0,0,1,0,0,0
10938,10938,0,4,0,0,11,0,0,0,1,0,0,0
10939,10939,0,8,0,0,9,0,0,0,1,0,0,0
10940,10940,0,15,0,0,35,0,0,0,1,0,0,0
10941,10941,0,5,0,0.5,12,0,0,1,1,0,0,0
10942,10942,0,10,0,0,31,0,0,0,1,0,0,0
10943,10943,0,15,0,0.53,38,0,0,4,1,0,0,0
10944,10944,0,8,0,0,10,0,0,1,1,0,0,0
10945,10945,0,4,0,0,21,0,0,0,1,0,0,0
10946,10946,0,4,0,0,19,0,0,0,1,0,0,0
10947,10947,0,6,0,0,5,0,0,0,1,0,0,0
10948,10948,0,20,0,0,50,0,0,0,1,0,0,0
10949,10949,0,7,0,0,35,0,0,0,1,0,0,0
10950,10950,0,6,0,0,13,0,0,0,1,0,0,0
10951,10951,0,9,0,0.5,15,0,0,2,1,0,0,0
10952,10952,0,4,0,0,11,0,0,0,1,0,0,0
10953,10953,0,6,0,0.5,13,0,0,2,1,0,0,0
10954,10954,0,11,0,0.67,29,0,0,4,1,0,0,0
10955,10955,0,4,0,0,19,0,0,0,1,0,0,0
10956,10956,0,4,0,0,19,0,0,0,1,0,0,0
10957,10957,0,4,0,0,19,0,0,0,1,0,0,0
10958,10958,0,7,0,0,8,0,0,0,1,0,0,0
10959,10959,0,19,0,0,19,0,0,0,1,0,0,0
10960,10960,0,1,0,0,1,0,0,0,1,0,0,0
10961,10961,0,7,0,0,8,0,0,0,1,0,0,0
10962,10962,0,9,0,0.33,9,0,0,0,1,1,0,0
10963,10963,0,5,0,0,7,0,0,0,1,1,0,0
10964,10964,0,5,0,0.33,6,0,0,0,1,0,0,0
10965,10965,0,3,0,0.33,3,0,0,0,1,0,0,0
10966,10966,0,3,0,0,4,0,0,0,1,0,0,0
10967,10967,0,7,0,0,8,0,0,0,1,0,0,0
10968,10968,0,3,0,0,3,0,0,0,1,0,0,0
10969,10969,0,5,0,0,5,0,0,0,1,0,0,0
10970,10970,0,24,0,0.83,30,0,0,0,1,0,0,0
10971,10971,0,7,0,0,8,0,0,0,1,0,0,0
10972,10972,0,5,0,0.33,5,0,0,0,1,0,0,0
10973,10973,0,3,0,0,5,0,0,0,1,0,0,0
10974,10974,0,5,0,0.6,5,0,0,0,1,0,0,0
10975,10975,0,3,0,0,5,0,0,0,1,0,0,0
10976,10976,0,11,0,0.6,11,0,0,0,1,0,0,0
10977,10977,0,3,0,0,5,0,0,0,1,0,0,0
10978,10978,0,5,0,0.33,6,0,0,0,1,0,0,0
10979,10979,0,3,0,0,3,0,0,0,1,0,0,0
10980,10980,0,5,0,0.6,5,0,0,0,1,0,0,0
10981,10981,0,3,0,0,3,0,0,0,1,0,0,0
10982,10982,0,5,0,0,5,0,0,0,1,0,0,0
10983,10983,0,5,0,0,5,0,0,0,1,0,0,0
10984,10984,0,3,0,0,3,0,0,0,1,0,0,0
10985,10985,0,9,0,0.6,11,0,0,0,1,0,0,0
10986,10986,0,3,0,0,3,0,0,0,1,0,0,0
10987,10987,0,29,0,0.87,33,0,0,0,1,0,0,0
10988,10988,0,3,0,0,4,0,0,0,1,0,0,0
10989,10989,0,3,0,0,3,0,0,0,1,0,0,0
10990,10990,0,5,0,0,5,0,0,0,1,0,0,0
10991,10991,0,11,0,0.71,11,0,0,0,1,0,0,0
10992,10992,0,3,0,0,3,0,0,0,1,0,0,0
10993,10993,0,1,0,0,1,0,0,0,1,0,0,0
10994,10994,0,5,0,0,5,0,0,0,1,0,0,0
10995,10995,0,5,0,0.6,5,0,0,0,1,0,0,0
10996,10996,0,3,0,0,3,0,0,0,1,0,0,0
10997,10997,0,7,0,0.6,7,0,0,0,1,0,0,0
10998,10998,0,5,0,0,5,0,0,0,1,0,0,0
10999,10999,0,15,0,0.6,15,0,0,0,1,0,0,0
11000,11000,0,5,0,0,5,0,0,0,1,0,0,0
11001,11001,0,5,0,0,5,0,0,0,1,0,0,0
11002,11002,0,9,0,0.78,9,0,0,0,1,0,0,0
11003,11003,0,7,0,0,7,0,0,0,1,0,0,0
11004,11004,0,3,0,0,3,0,0,0,1,0,0,0
11005,11005,0,7,0,0,7,0,0,0,1,0,0,0
11006,11006,0,3,0,0,3,0,0,0,1,0,0,0
11007,11007,0,12,0,0.5,13,0,0,0,1,0,0,0
11008,11008,0,3,0,0,4,0,0,0,1,0,0,0
11009,11009,0,5,0,0,5,0,0,0,1,0,0,0
11010,11010,0,7,0,0.6,7,0,0,0,1,0,0,0
11011,11011,0,3,0,0,3,0,0,0,1,0,0,0
11012,11012,0,9,0,0,9,0,0,0,1,0,0,0
11013,11013,0,3,0,0,4,0,0,0,1,0,0,0
11014,11014,0,11,0,0,8,0,0,0,1,0,0,0
11016,11016,0,11,0,0.6,13,0,0,0,1,0,0,0
11017,11017,0,11,0,0.71,14,0,0,0,1,0,0,0
11018,11018,0,11,0,0.71,14,0,0,0,1,0,0,0
11019,11019,0,19,0,0,28,0,0,2,1,0,0,0
11022,11022,0,9,0,0,9,0,0,0,1,0,0,0
11025,11025,0,13,0,0,13,0,0,0,1,0,0,0
11026,11026,0,14,0,0,20,0,0,0,1,0,0,0
11027,11027,0,3,0,0,4,0,0,0,1,0,0,0
11028,11028,0,7,0,0.33,8,0,0,0,1,0,0,0
11029,11029,0,7,0,0.33,8,0,0,0,1,0,0,0
11030,11030,0,7,0,0.6,10,0,0,2,1,0,0,0
11032,11032,0,7,0,0.33,8,0,0,0,1,0,0,0
11033,11033,0,17,0,0.69,32,0,0,2,1,0,0,0
11035,11035,0,19,0,0.78,24,0,0,0,1,0,0,0
11036,11036,0,9,0,0,9,0,0,0,1,0,0,0
11038,11038,0,50,0,0.81,92,0,0,9,1,0,0,0
11039,11039,0,23,0,0.71,26,0,0,0,1,0,0,0
11041,11041,0,7,0,0.6,9,0,0,0,1,0,0,0
11042,11042,0,84,0,0.62,127,0,0,10,1,0,0,0
11043,11043,0,15,0,0,15,0,0,0,1,0,0,0
11044,11044,0,7,0,0.33,8,0,0,0,1,0,0,0
11045,11045,0,16,0,0,23,0,0,0,1,0,0,0
11046,11046,0,13,0,0.71,16,0,0,0,1,0,0,0
11047,11047,0,14,0,0,15,0,0,1,1,0,0,0
11049,11049,0,30,0,0.78,39,0,0,2,1,0,0,0
11051,11051,0,5,0,0,5,0,0,0,1,0,0,0
11052,11052,0,7,0,0.33,8,0,0,0,1,0,0,0
11053,11053,0,9,0,0.6,13,0,0,2,1,0,0,0
11055,11055,0,7,0,0.33,8,0,0,0,1,0,0,0
11056,11056,0,9,0,0.6,13,0,0,2,1,0,0,0
11058,11058,0,7,0,0.33,8,0,0,0,1,0,0,0
11059,11059,0,9,0,0,9,0,0,0,1,0,0,0
11060,11060,0,1,0,0,1,0,0,0,1,0,0,0
11061,11061,0,7,0,0,7,0,0,0,1,0,0,0
11062,11062,0,9,0,0,9,0,0,0,1,0,0,0
11063,11063,0,9,0,0,9,0,0,0,1,1,0,0
11064,11064,0,9,0,1,9,0,0,0,1,1,0,0
11065,11065,0,5,0,0,5,0,0,0,1,0,0,0
11066,11066,0,3,0,0,5,0,0,0,1,0,0,0
11068,11068,0,3,0,0,3,0,0,0,1,0,0,0
11070,11070,0,23,0,1,23,0,0,0,1,0,0,0
11072,11072,0,25,0,0,25,0,0,0,1,0,0,0
11073,11073,0,25,0,0,25,0,0,0,1,1,0,0
11074,11074,0,25,0,0,37,0,0,0,1,0,0,0
11076,11076,0,3,0,0,3,0,0,0,1,0,0,0
11077,11077,0,7,0,0,7,0,0,0,1,0,0,0
11078,11078,0,21,0,0,21,0,0,0,1,0,0,0
11079,11079,0,5,0,0,5,0,0,0,1,0,0,0
11080,11080,0,5,0,0,5,0,0,0,1,0,0,0
11081,11081,0,9,0,0,9,0,0,0,1,0,0,0
11082,11082,0,59,0,0,59,0,0,0,1,1,0,0
11083,11083,0,5,0,0,5,0,0,0,1,0,0,0
11086,11086,0,3,0,0,4,0,0,0,1,0,0,0
11087,11087,0,15,0,0,15,0,0,0,1,0,0,0
11088,11088,0,5,0,0,5,0,0,0,1,0,0,0
11089,11089,0,13,0,0,13,0,0,0,1,0,0,0
11090,11090,0,12,0,0,18,0,0,0,1,0,0,0
11091,11091,0,11,0,0,11,0,0,0,1,0,0,0
11092,11092,0,13,0,0.5,14,0,0,1,1,0,0,0
11093,11093,0,5,0,0,7,0,0,0,1,0,0,0
11095,11095,0,3,0,0,3,0,0,0,1,0,0,0
11096,11096,0,9,0,0,10,0,0,0,1,0,0,0
11097,11097,0,9,0,0,10,0,0,0,1,0,0,0
11098,11098,0,3,0,0,3,0,0,0,1,0,0,0
11099,11099,0,15,0,0,15,0,0,0,1,0,0,0
11100,11100,0,5,0,0,5,0,0,0,1,0,0,0
11101,11101,0,5,0,0,5,0,0,0,1,0,0,0
11102,11102,0,17,0,0,17,0,0,0,1,0,0,0
11103,11103,0,25,0,0,25,0,0,0,1,0,0,0
11104,11104,0,9,0,0,9,0,0,0,1,0,0,0
11105,11105,0,3,0,0,3,0,0,0,1,0,0,0
11106,11106,0,5,0,0,5,0,0,0,1,0,0,0
11107,11107,0,3,0,0,3,0,0,0,1,0,0,0
11108,11108,0,6,0,0,7,0,0,0,1,0,0,0
11109,11109,0,25,0,0,29,0,0,0,1,0,0,0
11110,11110,0,29,0,0,29,0,0,0,1,0,0,0
11111,11111,0,11,0,0,11,0,0,0,1,0,0,0
11112,11112,0,9,0,0,9,0,0,0,1,0,0,0
11113,11113,0,11,0,0,12,0,0,0,1,0,0,0
11114,11114,0,17,0,0.5,18,0,0,1,1,0,0,0
11116,11116,0,29,0,0.6,31,0,0,0,1,0,0,0
11117,11117,0,26,0,0.6,29,0,0,0,1,0,0,0
11118,11118,0,3,0,0,3,0,0,0,1,0,0,0
11119,11119,0,11,0,0,11,0,0,0,1,0,0,0
11120,11120,0,7,0,0,7,0,0,0,1,0,0,0
11121,11121,0,13,0,0,14,0,0,0,1,0,0,0
11123,11123,0,9,0,0,9,0,0,0,1,0,0,0
11124,11124,0,9,0,0,9,0,0,0,1,0,0,0
11125,11125,0,3,0,0,3,0,0,0,1,0,0,0
11126,11126,0,13,0,0,13,0,0,0,1,0,0,0
11127,11127,0,15,0,0,15,0,0,0,1,0,0,0
11128,11128,0,9,0,0,10,0,0,0,1,0,0,0
11129,11129,0,18,0,0,20,0,0,1,1,0,0,0
11130,11130,0,5,0,0,7,0,0,0,1,0,0,0
11131,11131,0,3,0,0,3,0,0,0,1,0,0,0
11132,11132,0,11,0,0,11,0,0,0,1,0,0,0
11133,11133,0,3,0,0,3,0,0,0,1,0,0,0
11134,11134,0,34,0,0.78,36,0,0,2,1,0,0,0
11135,11135,0,15,0,0.62,16,0,0,1,1,0,0,0
11136,11136,0,15,0,0,15,0,0,0,1,0,0,0
11137,11137,0,35,0,0,44,0,0,0,1,0,0,0
11139,11139,0,9,0,0,9,0,0,2,1,0,0,0
11142,11142,0,5,0,0,5,0,0,0,1,0,0,0
11143,11143,0,17,0,0,17,0,0,0,1,0,0,0
11144,11144,0,25,0,0,21,0,0,1,1,0,0,0
11145,11145,0,17,0,0,18,0,0,0,1,0,0,0
11146,11146,0,15,0,0.5,16,0,0,1,1,0,0,0
11149,11149,0,5,0,0.6,5,0,0,0,1,0,0,0
11150,11150,0,3,0,0,3,0,0,0,1,0,0,0
11151,11151,0,7,0,0.6,7,0,0,0,1,0,0,0
11152,11152,0,3,0,0,3,0,0,0,1,0,0,0
11153,11153,0,7,0,0,7,0,0,0,1,0,0,0
11154,11154,0,5,0,1,5,0,0,0,1,0,0,0
11156,11156,0,9,0,0,9,0,0,0,1,0,0,0
11157,11157,0,9,0,0,9,0,0,0,1,0,0,0
11158,11158,0,5,0,0,5,0,0,0,1,0,0,0
11159,11159,0,15,0,0,16,0,0,0,1,0,0,0
11160,11160,0,16,0,0.5,17,0,0,1,1,0,0,0
11163,11163,0,3,0,0,3,0,0,0,1,0,0,0
11164,11164,0,5,0,0,5,0,0,0,1,0,0,0
11165,11165,0,5,0,0.33,6,0,0,0,1,0,0,0
11166,11166,0,2,0,0,36,0,0,1,1,0,0,0
11167,11167,0,2,0,0,29,0,0,1,1,0,0,0
11168,11168,0,4,0,0,6,0,0,1,1,0,0,0
11172,11172,0,14,0,0,10,0,0,1,1,0,0,0
11173,11173,0,484,0,0,348,0,0,36,1,1,0,0
11174,11174,0,62,0,0,35,0,0,1,1,0,0,0
11175,11175,0,127,0,0,86,0,0,2,1,0,0,0
11178,11178,0,90,0,0.86,232,70,0,19,1,0,0,0
11180,11180,0,9,0,0.67,16,0,0,1,1,0,0,0
11181,11181,0,12,0,0.33,28,1,0,2,1,0,0,0
11182,11182,7,2,5,0,3,2,0,1,1,0,0,0
11183,11183,0,171,0,0.91,503,103,0,32,1,1,0,0
11184,11184,16,78,5,0,218,15,0,4,1,0,0,0
11185,11185,0,2,2,0,10,0,0,1,1,0,0,0
11186,11186,0,1,3,0,2,0,0,0,1,0,0,0
11187,11187,0,6,3,0.25,24,0,0,3,1,0,0,0
11188,11188,0,8,0,0,29,0,0,1,1,0,0,0
11189,11189,0,8,0,0,29,0,0,1,1,0,0,0
11190,11190,0,5,0,0,0,0,0,5,1,0,0,0
11191,11191,0,11,0,0,0,0,0,11,1,0,0,0
11192,11192,0,7,0,0,0,0,0,7,1,0,0,0
11193,11193,0,47,0,0,0,0,0,0,1,0,0,0
11194,11194,0,3,0,0,21,0,0,2,1,0,0,0
11195,11195,0,1,0,0,2,0,0,0,1,0,0,0
11196,11196,0,1,0,0,2,0,0,0,1,0,0,0
11197,11197,0,7,0,0,33,0,0,2,1,0,0,0
11198,11198,0,1,3,0,2,0,0,0,1,0,0,0
11199,11199,0,6,0,0.25,27,0,0,3,1,0,0,0
11200,11200,0,1,0,0,2,0,0,0,1,0,0,0
11201,11201,0,4,3,0,13,0,0,1,1,0,0,0
11202,11202,0,85,0,0,112,0,0,1,1,0,0,0
11203,11203,0,1,3,0,2,0,0,0,1,0,0,0
11204,11204,0,1,3,0,2,0,0,0,1,0,0,0
11205,11205,0,4,3,0,88,0,0,3,1,0,0,0
11206,11206,0,34,3,0,521,0,0,5,1,0,0,0
11207,11207,0,2,3,0,10,0,0,1,1,0,0,0
11208,11208,0,6,0,0,45,0,0,5,1,0,0,0
11209,11209,0,1,3,0,2,0,0,0,1,0,0,0
11210,11210,0,39,3,0.23,735,0,0,12,1,1,0,0
11211,11211,0,3,3,0,6,0,0,1,1,0,0,0
11212,11212,0,22,0,0.75,77,0,0,3,1,1,0,0
11213,11213,0,4,0,0,21,0,0,1,1,0,0,0
11214,11214,0,1,3,0,2,0,0,0,1,0,0,0
11215,11215,0,1,3,0,2,0,0,0,1,0,0,0
11216,11216,0,32,0,0.5,142,0,0,3,1,0,0,0
11217,11217,0,1,3,0,2,0,0,0,1,0,0,0
11218,11218,0,1,0,0,2,0,0,0,1,0,0,0
11219,11219,0,13,3,0.12,95,0,0,7,1,0,0,0
11220,11220,0,1,3,0,2,0,0,0,1,0,0,0
11221,11221,0,3,0,0,72,0,0,1,1,0,0,0
11222,11222,0,1,0,0,2,0,0,0,1,0,0,0
11223,11223,0,15,0,0.5,61,0,0,3,1,0,0,0
11224,11224,0,3,0,0,56,0,0,1,1,0,0,0
11225,11225,0,1,0,0,2,0,0,0,1,0,0,0
11226,11226,0,8,0,0,29,0,0,1,1,0,0,0
11227,11227,0,1,0,0,2,0,0,0,1,0,0,0
11228,11228,0,1,0,0,2,0,0,0,1,0,0,0
11229,11229,0,95,2,0.98,190,0,0,0,1,0,0,0
11230,11230,0,1,0,0,2,0,0,0,1,0,0,0
11231,11231,0,7,0,0,10,0,0,2,1,0,0,0
11232,11232,0,5,0,0,30,0,0,2,1,0,0,0
11233,11233,0,9,0,0.25,38,0,0,3,1,0,0,0
11234,11234,0,4,0,0,23,0,0,3,1,0,0,0
11235,11235,0,7,0,0,12,0,0,2,1,0,0,0
11236,11236,0,5,0,0,30,0,0,2,1,0,0,0
11237,11237,0,9,0,0.25,38,0,0,3,1,0,0,0
11238,11238,0,6,0,0,34,0,0,3,1,0,0,0
11239,11239,0,7,0,0.33,13,0,0,2,1,0,0,0
11240,11240,0,2,0,0,2,0,0,1,1,0,0,0
11245,11245,0,3,0,0,3,0,0,1,1,0,0,0
11246,11246,0,73,0,0,276,42,0,21,1,1,0,0
11247,11247,0,3,0,0,3,0,0,1,1,0,0,0
11249,11249,0,11,0,0,0,0,0,11,1,0,0,0
11250,11250,0,63,0,0,293,0,0,15,1,1,0,0
11280,11280,0,8,0,0.67,11,0,0,2,1,0,0,0
11281,11281,0,10,0,0.67,12,0,0,2,1,0,0,0
11284,11284,0,8,0,0.67,7,0,0,2,1,0,0,0
11285,11285,0,20,0,0.67,37,0,0,2,1,0,0,0
11292,11292,0,8,0,0.67,9,0,0,2,1,0,0,0
11293,11293,0,14,0,0.67,24,0,0,2,1,0,0,0
11294,11294,0,28,0,0.67,39,0,0,2,1,0,0,0
11295,11295,0,16,0,0.67,23,0,0,2,1,0,0,0
